review_id,sample_id,head_text,head_type,head_start,head_end,relation,tail_text,tail_type,tail_start,tail_end,expert1_decision,expert1_evidence,expert1_notes,expert2_decision,expert2_evidence,expert2_notes,agreement_status,final_decision,final_source,final_evidence_or_reason,candidate_key_json
REL-CF780C5FC6C1F852,HR-0271,即米汤,食疗方,366,369,containsIngredient,酒,食材,87,88,insufficient_context,,局部段落截断，无法确认关系作用范围。,insufficient_context,,OCR噪声影响关键谓词或条目边界判断。,agreement,insufficient_context,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0271"",366,369,""即米汤"",""食疗方"",""containsIngredient"",87,88,""酒"",""食材""]"
REL-CF798353BD30FC42,HR-0271,酒,食材,87,88,hasNature,寒,食性,8,9,insufficient_context,,OCR噪声影响关键谓词或条目边界判断。,insufficient_context,,局部段落截断，无法确认关系作用范围。,agreement,insufficient_context,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0271"",87,88,""酒"",""食材"",""hasNature"",8,9,""寒"",""食性""]"
REL-CF85760622561F96,HR-0208,水,食材,173,174,entersmeridian,肠,归经,170,171,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,两实体仅在同段出现，未见直接关系表达。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0208"",173,174,""水"",""食材"",""entersmeridian"",170,171,""肠"",""归经""]"
REL-CFBFE29EB6148C38,HR-0333,泻痢,病症,39,41,treatedByRecipe,水,食疗方,47,48,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,尾实体属于相邻条目或另一语义单元。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0333"",39,41,""泻痢"",""病症"",""treatedByRecipe"",47,48,""水"",""食疗方""]"
REL-D001E60A9E32CC59,HR-0420,水,食材,58,59,treats,风气,病症,31,33,absent,,候选方向与原文语义不一致。,absent,,两实体仅在同段出现，未见直接关系表达。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0420"",58,59,""水"",""食材"",""treats"",31,33,""风气"",""病症""]"
REL-D0067AE3E3716FCC,HR-0344,醋,食材,133,134,hasFlavor,酸,食味,215,216,absent,,候选方向与原文语义不一致。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0344"",133,134,""醋"",""食材"",""hasFlavor"",215,216,""酸"",""食味""]"
REL-D01F1CF220BA0983,HR-0226,登高饮,食疗方,253,256,usesCookingMethod,蒸,烹饪方法,174,175,present,"蒸禚遗送。 邓之诚茌引<续斋谐记>云: ""妆南桓景。随 费长房莲学累年。长房因谓景曰; '九月九日,",依据局部原文直接判断。,absent,,当前段落未提供足够的谓词或配方结构支持。,disagreement,present,third_expert_adjudication,"蒸禚遗送。 邓之诚茌引<续斋谐记>云: ""妆南桓景。随 费长房莲学累年。长房因谓景曰; '九月九日,；原文中头尾实体位于同一语义单元，关系方向“usesCookingMethod”有直接文字或条目结构支持。 两位专家原判断分别为 present / absent，最终以冻结原文和实体边界复核结果为准。","[""HR-0226"",253,256,""登高饮"",""食疗方"",""usesCookingMethod"",174,175,""蒸"",""烹饪方法""]"
REL-D03EE7058DB49BFF,HR-0400,油,食疗方,123,124,recordedInText,"《松菌生。 松菌采无时。
《谱》",古籍来源,41,57,entity_or_type_error,,实体类型与当前词项语义不匹配。,entity_or_type_error,,尾实体边界疑似跨越两个文献或条目单位。,agreement,entity_or_type_error,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0400"",123,124,""油"",""食疗方"",""recordedInText"",41,57,""《松菌生。松菌采无时。《谱》"",""古籍来源""]"
REL-D06824B6F3E647F2,HR-0160,四和汤,食疗方,317,320,usesCookingMethod,炒,烹饪方法,49,50,present,"旱晨空腹食之。 四和汤 治腹内冷痛。 脾胃不和。 白面一斤炒; 芝庥一斤,炒; 茴香",,present,"旱晨空腹食之。 四和汤 治腹内冷痛。 脾胃不和。 白面一斤炒; 芝庥一斤,炒; 茴香",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0160"",317,320,""四和汤"",""食疗方"",""usesCookingMethod"",49,50,""炒"",""烹饪方法""]"
REL-D074E009E6F5322D,HR-0160,油,食材,96,97,hasEffect,益气,功效,112,114,absent,,两实体仅在同段出现，未见直接关系表达。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0160"",96,97,""油"",""食材"",""hasEffect"",112,114,""益气"",""功效""]"
REL-D0FD414F3CBC34BF,HR-0160,粟米,食材,3,5,hasEffect,益气,功效,112,114,absent,,尾实体属于相邻条目或另一语义单元。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0160"",3,5,""粟米"",""食材"",""hasEffect"",112,114,""益气"",""功效""]"
REL-D10F5F8D62D3011F,HR-0101,又取磔中血制汤,食疗方,99,106,usesCookingMethod,炒,烹饪方法,30,31,present,"炒。以嫩为贵。 鸡血 取鸡血为条。加鸡汤。酱。醋。索粉作羹, 宜于老人。 犀曰: 鸡血最细。他血不及",,present,"炒。以嫩为贵。 鸡血 取鸡血为条。加鸡汤。酱。醋。索粉作羹, 宜于老人。 犀曰: 鸡血最细。他血不及",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0101"",99,106,""又取磔中血制汤"",""食疗方"",""usesCookingMethod"",30,31,""炒"",""烹饪方法""]"
REL-D127AE83F6AF6C52,HR-0160,山药汤,食疗方,102,105,containsIngredient,粟米,食材,3,5,insufficient_context,,需查看前后条目才能排除跨段误连。,present,山药汤'{; 补虚。益气。漏中。润肺。 山药一斤。煮熟; 粟米,,disagreement,present,third_expert_adjudication,山药汤'{; 补虚。益气。漏中。润肺。 山药一斤。煮熟; 粟米；原文中头尾实体位于同一语义单元，关系方向“containsIngredient”有直接文字或条目结构支持。 两位专家原判断分别为 insufficient_context / present，最终以冻结原文和实体边界复核结果为准。,"[""HR-0160"",102,105,""山药汤"",""食疗方"",""containsIngredient"",3,5,""粟米"",""食材""]"
REL-D1532EA6D039357A,HR-0320,水,食材,325,326,hasFlavor,甘,食味,211,212,present,"水蜜桃"" 等都是名品种。人们历来把.作为象征 (吉祥长寿》 的果品。桃除生食外。 还可制成果脯。果酱",,absent,,尾实体属于相邻条目或另一语义单元。,disagreement,present,third_expert_adjudication,"水蜜桃"" 等都是名品种。人们历来把.作为象征 (吉祥长寿》 的果品。桃除生食外。 还可制成果脯。果酱；原文中头尾实体位于同一语义单元，关系方向“hasFlavor”有直接文字或条目结构支持。 两位专家原判断分别为 present / absent，最终以冻结原文和实体边界复核结果为准。","[""HR-0320"",325,326,""水"",""食材"",""hasFlavor"",211,212,""甘"",""食味""]"
REL-D155E806AC8732E4,HR-0426,赤小豆,食材,470,473,hasFlavor,苦,食味,19,20,absent,,两实体仅在同段出现，未见直接关系表达。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0426"",470,473,""赤小豆"",""食材"",""hasFlavor"",19,20,""苦"",""食味""]"
REL-D2024A3453944420,HR-0416,水,食材,90,91,hasNature,温,食性,306,307,present,"温。徽煮。多食损脾助热。令膨胀, 发疮痄。同蹩肉食;患心痛。食桃浴水",,present,"温。徽煮。多食损脾助热。令膨胀, 发疮痄。同蹩肉食;患心痛。食桃浴水",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0416"",90,91,""水"",""食材"",""hasNature"",306,307,""温"",""食性""]"
REL-D211DEA0C9945327,HR-0373,办可煮粥,食疗方,231,235,usesCookingMethod,煮,烹饪方法,45,46,present,"之。专治火劳嗽,办可煮粥。煨肉。澄 粉食。并补虚",,present,"之。专治火劳嗽,办可煮粥。煨肉。澄 粉食。并补虚",,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0373"",231,235,""办可煮粥"",""食疗方"",""usesCookingMethod"",45,46,""煮"",""烹饪方法""]"
REL-D27A6BBEC7F598E6,HR-0386,口渴,病症,30,32,affectsOrgan,心,脏腑,27,28,present,烦。渴。热。系指心烦。口渴。表里作热三种病证而言。,,present,烦。渴。热。系指心烦。口渴。表里作热三种病证而言。,,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0386"",30,32,""口渴"",""病症"",""affectsOrgan"",27,28,""心"",""脏腑""]"
REL-D296A0C775BCCA11,HR-0052,绿豆,食材,140,142,hasFlavor,甘,食味,81,82,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0052"",140,142,""绿豆"",""食材"",""hasFlavor"",81,82,""甘"",""食味""]"
REL-D2DB89A78D68F760,HR-0420,水,食材,183,184,recordedInText,"《泷病,一人死一人复得。气相灌注
也。》",古籍来源,404,424,insufficient_context,,OCR噪声影响关键谓词或条目边界判断。,entity_or_type_error,,给定实体边界包含多余文本，无法按当前关系有效判断。,disagreement,entity_or_type_error,third_expert_adjudication,给定实体边界或实体类型与原文语义不匹配，候选关系无法在当前实体定义下有效判断；判定 entity_or_type_error。 两位专家原判断分别为 insufficient_context / entity_or_type_error，最终以冻结原文和实体边界复核结果为准。,"[""HR-0420"",183,184,""水"",""食材"",""recordedInText"",404,424,""《泷病,一人死一人复得。气相灌注也。》"",""古籍来源""]"
REL-D2F7E80EB27F2758,HR-0224,榆皮索饼方,食疗方,20,25,usesCookingMethod,煮,烹饪方法,68,69,present,"利,秘涩少痛 ,榆皮索饼方 榆皮二两,切。用水三升。煮取-升半汁@= 白面六""",依据局部原文直接判断。,present,"利,秘涩少痛 ,榆皮索饼方 榆皮二两,切。用水三升。煮取-升半汁@= 白面六""",实体边界虽有排版噪声，但关系证据明确。,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0224"",20,25,""榆皮索饼方"",""食疗方"",""usesCookingMethod"",68,69,""煮"",""烹饪方法""]"
REL-D31785A4C06E7D3C,HR-0066,今又指文艺方,食疗方,416,422,recordedInText,"《寄荔与盛参
政诗》",古籍来源,139,149,entity_or_type_error,,尾实体边界疑似跨越两个文献或条目单位。,entity_or_type_error,,尾实体边界疑似跨越两个文献或条目单位。,agreement,entity_or_type_error,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0066"",416,422,""今又指文艺方"",""食疗方"",""recordedInText"",139,149,""《寄荔与盛参政诗》"",""古籍来源""]"
REL-D375E86F82452B1E,HR-0126,油,食材,119,120,recordedInText,《霞泽志》,古籍来源,269,274,absent,,候选方向与原文语义不一致。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0126"",119,120,""油"",""食材"",""recordedInText"",269,274,""《霞泽志》"",""古籍来源""]"
REL-D4214E5B43774976,HR-0331,麦,食材,64,65,treats,肿胀,病症,80,82,absent,,尾实体属于相邻条目或另一语义单元。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0331"",64,65,""麦"",""食材"",""treats"",80,82,""肿胀"",""病症""]"
REL-D4303302D2021269,HR-0151,酒,食材,356,357,hasFlavor,苦,食味,53,54,absent,,尾实体属于相邻条目或另一语义单元。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0151"",356,357,""酒"",""食材"",""hasFlavor"",53,54,""苦"",""食味""]"
REL-D4A4D1F84B343257,HR-0320,酒,食材,389,390,recordedInText,《诗经》,古籍来源,220,224,absent,,尾实体属于相邻条目或另一语义单元。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0320"",389,390,""酒"",""食材"",""recordedInText"",220,224,""《诗经》"",""古籍来源""]"
REL-D4CCD6CD17AB6E37,HR-0394,面条,食材,72,74,recordedInText,《拔掉》,古籍来源,397,401,absent,,尾实体属于相邻条目或另一语义单元。,absent,,尾实体属于相邻条目或另一语义单元。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0394"",72,74,""面条"",""食材"",""recordedInText"",397,401,""《拔掉》"",""古籍来源""]"
REL-D506429C6FF4F27F,HR-0386,食治老人烦渴热诸方,食疗方,0,9,containsIngredient,水,食材,192,193,insufficient_context,,需查看前后条目才能排除跨段误连。,insufficient_context,,局部段落截断，无法确认关系作用范围。,agreement,insufficient_context,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0386"",0,9,""食治老人烦渴热诸方"",""食疗方"",""containsIngredient"",192,193,""水"",""食材""]"
REL-D507FAE4DDD5FE86,HR-0265,姜,食材,40,41,treats,咳嗽,病症,322,324,absent,,两实体仅在同段出现，未见直接关系表达。,absent,,当前段落未提供足够的谓词或配方结构支持。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0265"",40,41,""姜"",""食材"",""treats"",322,324,""咳嗽"",""病症""]"
REL-D5865D2910C8BCBF,HR-0298,逐旋散,食疗方,451,454,containsIngredient,酒,食材,34,35,present,"七日,聚作一处,逐旋散开, 南番烧酒法: 我国甫方邻国的制烧",,present,"七日,聚作一处,逐旋散开, 南番烧酒法: 我国甫方邻国的制烧",实体边界虽有排版噪声，但关系证据明确。,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0298"",451,454,""逐旋散"",""食疗方"",""containsIngredient"",34,35,""酒"",""食材""]"
REL-D58809CF6C8A48CA,HR-0320,萝卜,食材,269,271,hasFlavor,甘,食味,211,212,absent,,两实体仅在同段出现，未见直接关系表达。,absent,,候选方向与原文语义不一致。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0320"",269,271,""萝卜"",""食材"",""hasFlavor"",211,212,""甘"",""食味""]"
REL-D6172080E22D660A,HR-0018,看时候方,食疗方,32,36,containsIngredient,水,食材,163,164,absent,,当前段落未提供足够的谓词或配方结构支持。,absent,,两实体仅在同段出现，未见直接关系表达。,agreement,absent,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0018"",32,36,""看时候方"",""食疗方"",""containsIngredient"",163,164,""水"",""食材""]"
REL-D63916C956B0E79F,HR-0394,补中益气,功效,116,120,recordedInText,"《食疗本
草》",古籍来源,328,335,entity_or_type_error,,实体类型与当前词项语义不匹配。,entity_or_type_error,,给定实体边界包含多余文本，无法按当前关系有效判断。,agreement,entity_or_type_error,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0394"",116,120,""补中益气"",""功效"",""recordedInText"",328,335,""《食疗本草》"",""古籍来源""]"
REL-D64754AF8D75E43B,HR-0336,酒,食材,63,64,hasNature,凉,食性,279,280,insufficient_context,,需查看前后条目才能排除跨段误连。,insufficient_context,,局部段落截断，无法确认关系作用范围。,agreement,insufficient_context,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0336"",63,64,""酒"",""食材"",""hasNature"",279,280,""凉"",""食性""]"
REL-D654B7A1392176C7,HR-0331,麦,食材,64,65,hasFlavor,甘,食味,5,6,present,"麦酱同鲤鱼及鱼鲈食,生口疮,患 肿胀。五疸。咳嗽者。勿食豆酱乃佳。患疮炜者食之。令瘢 黑0。服甘",,present,"麦酱同鲤鱼及鱼鲈食,生口疮,患 肿胀。五疸。咳嗽者。勿食豆酱乃佳。患疮炜者食之。令瘢 黑0。服甘",实体边界虽有排版噪声，但关系证据明确。,agreement,present,two_expert_agreement,Expert 1 and Expert 2 agreed; auto-accepted.,"[""HR-0331"",64,65,""麦"",""食材"",""hasFlavor"",5,6,""甘"",""食味""]"
