record_id,participant_id,role,period,system_blind_code,task_id,task_set,bloom_task_level,start_timestamp,end_timestamp,completion_seconds,participant_response,system_output_id_or_log_path,task_completed,protocol_deviation,missing_reason,include_in_primary_analysis,notes,completion_seconds_derived
2144,P094,Medical_researcher,1,SYS-T9,B-L4-01,B,L4,2026-05-21 14:34:26,2026-05-21 14:37:22,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P094/SYS-T9/B-L4-01.json,Y,N,,Y,,176.0
2145,P094,Medical_researcher,1,SYS-T9,B-L5-02,B,L5,2026-05-21 14:37:34,2026-05-21 14:40:36,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P094/SYS-T9/B-L5-02.json,Y,N,,Y,,182.0
2146,P094,Medical_researcher,1,SYS-T9,B-L5-01,B,L5,2026-05-21 14:40:47,2026-05-21 14:44:08,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P094/SYS-T9/B-L5-01.json,Y,N,,Y,,201.0
2147,P094,Medical_researcher,1,SYS-T9,B-L6-02,B,L6,2026-05-21 14:44:33,2026-05-21 14:47:29,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P094/SYS-T9/B-L6-02.json,Y,N,,Y,,176.0
2148,P094,Medical_researcher,1,SYS-T9,B-L6-01,B,L6,2026-05-21 14:47:38,2026-05-21 14:49:53,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P094/SYS-T9/B-L6-01.json,Y,N,,Y,,135.0
2149,P094,Medical_researcher,2,SYS-R4,A-L1-01,A,L1,2026-05-21 15:10:15,2026-05-21 15:10:50,,水；《内经》,logs/userstudy/P094/SYS-R4/A-L1-01.json,Y,N,,Y,,35.0
2150,P094,Medical_researcher,2,SYS-R4,A-L1-02,A,L1,2026-05-21 15:11:12,2026-05-21 15:11:47,,甘；平,logs/userstudy/P094/SYS-R4/A-L1-02.json,Y,N,,Y,,35.0
2151,P094,Medical_researcher,2,SYS-R4,A-L2-02,A,L2,2026-05-21 15:12:05,2026-05-21 15:13:09,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P094/SYS-R4/A-L2-02.json,Y,N,,Y,,64.0
2152,P094,Medical_researcher,2,SYS-R4,A-L2-01,A,L2,2026-05-21 15:13:32,2026-05-21 15:15:15,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P094/SYS-R4/A-L2-01.json,Y,N,,Y,,103.0
2153,P094,Medical_researcher,2,SYS-R4,A-L3-02,A,L3,2026-05-21 15:15:28,2026-05-21 15:16:39,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P094/SYS-R4/A-L3-02.json,Y,N,,Y,,71.0
2154,P094,Medical_researcher,2,SYS-R4,A-L3-01,A,L3,2026-05-21 15:16:51,2026-05-21 15:18:40,,瓜 —hasNature→ 平,logs/userstudy/P094/SYS-R4/A-L3-01.json,Y,N,,Y,,109.0
2155,P094,Medical_researcher,2,SYS-R4,A-L4-01,A,L4,2026-05-21 15:18:49,2026-05-21 15:21:49,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P094/SYS-R4/A-L4-01.json,Y,N,,Y,,180.0
2156,P094,Medical_researcher,2,SYS-R4,A-L4-02,A,L4,2026-05-21 15:21:57,2026-05-21 15:24:37,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P094/SYS-R4/A-L4-02.json,Y,N,,Y,,160.0
2157,P094,Medical_researcher,2,SYS-R4,A-L5-01,A,L5,2026-05-21 15:24:53,2026-05-21 15:27:41,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P094/SYS-R4/A-L5-01.json,Y,N,,Y,,168.0
2158,P094,Medical_researcher,2,SYS-R4,A-L5-02,A,L5,2026-05-21 15:28:05,2026-05-21 15:30:58,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P094/SYS-R4/A-L5-02.json,Y,N,,Y,,173.0
2159,P094,Medical_researcher,2,SYS-R4,A-L6-01,A,L6,2026-05-21 15:31:23,2026-05-21 15:34:39,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P094/SYS-R4/A-L6-01.json,Y,N,,Y,,196.0
2160,P094,Medical_researcher,2,SYS-R4,A-L6-02,A,L6,2026-05-21 15:34:50,2026-05-21 15:38:37,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P094/SYS-R4/A-L6-02.json,Y,N,,Y,,227.0
2161,P096,Medical_researcher,1,SYS-R4,B-L1-02,B,L1,2026-05-22 09:20:18,2026-05-22 09:21:01,,盐；拌,logs/userstudy/P096/SYS-R4/B-L1-02.json,Y,N,,Y,,43.0
2162,P096,Medical_researcher,1,SYS-R4,B-L1-01,B,L1,2026-05-22 09:21:17,2026-05-22 09:21:52,,温；消渴,logs/userstudy/P096/SYS-R4/B-L1-01.json,Y,N,,Y,,35.0
2163,P096,Medical_researcher,1,SYS-R4,B-L2-01,B,L2,2026-05-22 09:22:04,2026-05-22 09:22:56,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P096/SYS-R4/B-L2-01.json,Y,N,,Y,,52.0
2164,P096,Medical_researcher,1,SYS-R4,B-L2-02,B,L2,2026-05-22 09:23:21,2026-05-22 09:23:56,,油（食材）；水（食材）；水（食材）,logs/userstudy/P096/SYS-R4/B-L2-02.json,Y,N,,Y,,35.0
2165,P096,Medical_researcher,1,SYS-R4,B-L3-01,B,L3,2026-05-22 09:24:10,2026-05-22 09:25:07,,水 —hasEffect→ 清热,logs/userstudy/P096/SYS-R4/B-L3-01.json,Y,N,,Y,,57.0
2166,P096,Medical_researcher,1,SYS-R4,B-L3-02,B,L3,2026-05-22 09:25:22,2026-05-22 09:26:48,,内宫散 —containsIngredient→ 醋,logs/userstudy/P096/SYS-R4/B-L3-02.json,Y,N,,Y,,86.0
2167,P096,Medical_researcher,1,SYS-R4,B-L4-02,B,L4,2026-05-22 09:27:10,2026-05-22 09:29:39,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P096/SYS-R4/B-L4-02.json,Y,N,,Y,,149.0
2168,P096,Medical_researcher,1,SYS-R4,B-L4-01,B,L4,2026-05-22 09:30:02,2026-05-22 09:33:10,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P096/SYS-R4/B-L4-01.json,Y,N,,Y,,188.0
2169,P096,Medical_researcher,1,SYS-R4,B-L5-01,B,L5,2026-05-22 09:33:34,2026-05-22 09:36:18,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P096/SYS-R4/B-L5-01.json,Y,N,,Y,,164.0
2170,P096,Medical_researcher,1,SYS-R4,B-L5-02,B,L5,2026-05-22 09:36:28,2026-05-22 09:39:49,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P096/SYS-R4/B-L5-02.json,Y,N,,Y,,201.0
2171,P096,Medical_researcher,1,SYS-R4,B-L6-02,B,L6,2026-05-22 09:40:13,2026-05-22 09:43:49,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P096/SYS-R4/B-L6-02.json,Y,N,,Y,,216.0
2172,P096,Medical_researcher,1,SYS-R4,B-L6-01,B,L6,2026-05-22 09:44:10,2026-05-22 09:47:48,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P096/SYS-R4/B-L6-01.json,Y,N,,Y,,218.0
2173,P096,Medical_researcher,2,SYS-T9,A-L1-01,A,L1,2026-05-22 10:08:08,2026-05-22 10:09:14,,水；《内经》,logs/userstudy/P096/SYS-T9/A-L1-01.json,Y,N,,Y,,66.0
2174,P096,Medical_researcher,2,SYS-T9,A-L1-02,A,L1,2026-05-22 10:09:32,2026-05-22 10:10:45,,甘；平,logs/userstudy/P096/SYS-T9/A-L1-02.json,Y,N,,Y,,73.0
2175,P096,Medical_researcher,2,SYS-T9,A-L2-01,A,L2,2026-05-22 10:10:55,2026-05-22 10:12:50,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P096/SYS-T9/A-L2-01.json,Y,N,,Y,,115.0
2176,P096,Medical_researcher,2,SYS-T9,A-L2-02,A,L2,2026-05-22 10:13:15,2026-05-22 10:15:34,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P096/SYS-T9/A-L2-02.json,Y,N,,Y,,139.0
2177,P096,Medical_researcher,2,SYS-T9,A-L3-01,A,L3,2026-05-22 10:15:58,2026-05-22 10:18:46,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P096/SYS-T9/A-L3-01.json,Y,N,,Y,,168.0
2178,P096,Medical_researcher,2,SYS-T9,A-L3-02,A,L3,2026-05-22 10:19:01,2026-05-22 10:21:09,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P096/SYS-T9/A-L3-02.json,Y,N,,Y,,128.0
2179,P096,Medical_researcher,2,SYS-T9,A-L4-02,A,L4,2026-05-22 10:21:28,2026-05-22 10:23:46,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P096/SYS-T9/A-L4-02.json,Y,N,,Y,,138.0
2180,P096,Medical_researcher,2,SYS-T9,A-L4-01,A,L4,2026-05-22 10:24:07,2026-05-22 10:26:20,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P096/SYS-T9/A-L4-01.json,Y,N,,Y,,133.0
2181,P096,Medical_researcher,2,SYS-T9,A-L5-01,A,L5,2026-05-22 10:26:33,2026-05-22 10:29:58,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P096/SYS-T9/A-L5-01.json,Y,N,,Y,,205.0
2182,P096,Medical_researcher,2,SYS-T9,A-L5-02,A,L5,2026-05-22 10:30:15,2026-05-22 10:34:06,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P096/SYS-T9/A-L5-02.json,Y,N,,Y,,231.0
2183,P096,Medical_researcher,2,SYS-T9,A-L6-02,A,L6,2026-05-22 10:34:16,2026-05-22 10:38:07,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P096/SYS-T9/A-L6-02.json,Y,N,,Y,,231.0
2184,P096,Medical_researcher,2,SYS-T9,A-L6-01,A,L6,2026-05-22 10:38:22,2026-05-22 10:42:06,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P096/SYS-T9/A-L6-01.json,Y,N,,Y,,224.0
2185,P097,Medical_researcher,1,SYS-T9,A-L1-02,A,L1,2026-05-22 14:10:40,2026-05-22 14:11:59,,甘；平,logs/userstudy/P097/SYS-T9/A-L1-02.json,Y,N,,Y,,79.0
2186,P097,Medical_researcher,1,SYS-T9,A-L1-01,A,L1,2026-05-22 14:12:18,2026-05-22 14:13:29,,水；《内经》,logs/userstudy/P097/SYS-T9/A-L1-01.json,Y,N,,Y,,71.0
2187,P097,Medical_researcher,1,SYS-T9,A-L2-01,A,L2,2026-05-22 14:13:53,2026-05-22 14:15:29,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P097/SYS-T9/A-L2-01.json,Y,N,,Y,,96.0
2188,P097,Medical_researcher,1,SYS-T9,A-L2-02,A,L2,2026-05-22 14:15:38,2026-05-22 14:17:41,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P097/SYS-T9/A-L2-02.json,Y,N,,Y,,123.0
2189,P097,Medical_researcher,1,SYS-T9,A-L3-01,A,L3,2026-05-22 14:17:54,2026-05-22 14:20:50,,瓜 —hasNature→ 平,logs/userstudy/P097/SYS-T9/A-L3-01.json,Y,N,,Y,,176.0
2190,P097,Medical_researcher,1,SYS-T9,A-L3-02,A,L3,2026-05-22 14:21:15,2026-05-22 14:23:32,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P097/SYS-T9/A-L3-02.json,Y,N,,Y,,137.0
2191,P097,Medical_researcher,1,SYS-T9,A-L4-01,A,L4,2026-05-22 14:23:47,2026-05-22 14:25:52,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P097/SYS-T9/A-L4-01.json,Y,N,,Y,,125.0
2192,P097,Medical_researcher,1,SYS-T9,A-L4-02,A,L4,2026-05-22 14:26:06,2026-05-22 14:28:10,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P097/SYS-T9/A-L4-02.json,Y,N,,Y,,124.0
2193,P097,Medical_researcher,1,SYS-T9,A-L5-02,A,L5,2026-05-22 14:28:31,2026-05-22 14:32:18,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P097/SYS-T9/A-L5-02.json,Y,N,,Y,,227.0
2194,P097,Medical_researcher,1,SYS-T9,A-L5-01,A,L5,2026-05-22 14:32:38,2026-05-22 14:36:54,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P097/SYS-T9/A-L5-01.json,Y,N,,Y,,256.0
2195,P097,Medical_researcher,1,SYS-T9,A-L6-02,A,L6,2026-05-22 14:37:06,2026-05-22 14:38:58,,,logs/userstudy/P097/SYS-T9/A-L6-02.json,N,N,connection_interruption,N,页面在提交前短暂断开，未形成有效回答。,112.0
2196,P097,Medical_researcher,1,SYS-T9,A-L6-01,A,L6,2026-05-22 14:39:06,2026-05-22 14:43:26,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P097/SYS-T9/A-L6-01.json,Y,N,,Y,,260.0
2197,P097,Medical_researcher,2,SYS-R4,B-L1-02,B,L1,2026-05-22 15:03:41,2026-05-22 15:04:16,,盐；拌,logs/userstudy/P097/SYS-R4/B-L1-02.json,Y,N,,Y,,35.0
2198,P097,Medical_researcher,2,SYS-R4,B-L1-01,B,L1,2026-05-22 15:04:25,2026-05-22 15:05:00,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P097/SYS-R4/B-L1-01.json,Y,N,,Y,,35.0
2199,P097,Medical_researcher,2,SYS-R4,B-L2-02,B,L2,2026-05-22 15:05:08,2026-05-22 15:06:15,,油（食材）；水（食材）；水（食材）,logs/userstudy/P097/SYS-R4/B-L2-02.json,Y,N,,Y,,67.0
2200,P097,Medical_researcher,2,SYS-R4,B-L2-01,B,L2,2026-05-22 15:06:26,2026-05-22 15:08:10,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P097/SYS-R4/B-L2-01.json,Y,N,,Y,,104.0
2201,P097,Medical_researcher,2,SYS-R4,B-L3-01,B,L3,2026-05-22 15:08:28,2026-05-22 15:09:58,,水 —hasEffect→ 清热,logs/userstudy/P097/SYS-R4/B-L3-01.json,Y,N,,Y,,90.0
2202,P097,Medical_researcher,2,SYS-R4,B-L3-02,B,L3,2026-05-22 15:10:08,2026-05-22 15:12:25,,内宫散 —containsIngredient→ 醋,logs/userstudy/P097/SYS-R4/B-L3-02.json,Y,N,,Y,,137.0
2203,P097,Medical_researcher,2,SYS-R4,B-L4-01,B,L4,2026-05-22 15:12:34,2026-05-22 15:14:18,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P097/SYS-R4/B-L4-01.json,Y,N,,Y,,104.0
2204,P097,Medical_researcher,2,SYS-R4,B-L4-02,B,L4,2026-05-22 15:14:32,2026-05-22 15:16:52,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P097/SYS-R4/B-L4-02.json,Y,N,,Y,,140.0
2205,P097,Medical_researcher,2,SYS-R4,B-L5-02,B,L5,2026-05-22 15:17:08,2026-05-22 15:20:58,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P097/SYS-R4/B-L5-02.json,Y,N,,Y,,230.0
2206,P097,Medical_researcher,2,SYS-R4,B-L5-01,B,L5,2026-05-22 15:21:07,2026-05-22 15:23:42,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P097/SYS-R4/B-L5-01.json,Y,N,,Y,,155.0
2207,P097,Medical_researcher,2,SYS-R4,B-L6-02,B,L6,2026-05-22 15:24:07,2026-05-22 15:28:06,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P097/SYS-R4/B-L6-02.json,Y,N,,Y,,239.0
2208,P097,Medical_researcher,2,SYS-R4,B-L6-01,B,L6,2026-05-22 15:28:16,2026-05-22 15:32:43,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P097/SYS-R4/B-L6-01.json,Y,N,,Y,,267.0
2209,P098,Medical_researcher,1,SYS-R4,A-L1-02,A,L1,2026-05-25 09:00:01,2026-05-25 09:00:36,,甘；平,logs/userstudy/P098/SYS-R4/A-L1-02.json,Y,N,,Y,,35.0
2210,P098,Medical_researcher,1,SYS-R4,A-L1-01,A,L1,2026-05-25 09:00:56,2026-05-25 09:01:58,,水；《内经》,logs/userstudy/P098/SYS-R4/A-L1-01.json,Y,N,,Y,,62.0
2211,P098,Medical_researcher,1,SYS-R4,A-L2-02,A,L2,2026-05-25 09:02:19,2026-05-25 09:03:54,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P098/SYS-R4/A-L2-02.json,Y,N,,Y,,95.0
2212,P098,Medical_researcher,1,SYS-R4,A-L2-01,A,L2,2026-05-25 09:04:09,2026-05-25 09:05:33,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P098/SYS-R4/A-L2-01.json,Y,N,,Y,,84.0
2213,P098,Medical_researcher,1,SYS-R4,A-L3-02,A,L3,2026-05-25 09:05:44,2026-05-25 09:07:11,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P098/SYS-R4/A-L3-02.json,Y,N,,Y,,87.0
2214,P098,Medical_researcher,1,SYS-R4,A-L3-01,A,L3,2026-05-25 09:07:26,2026-05-25 09:09:09,,瓜 —hasNature→ 平,logs/userstudy/P098/SYS-R4/A-L3-01.json,Y,N,,Y,,103.0
2215,P098,Medical_researcher,1,SYS-R4,A-L4-01,A,L4,2026-05-25 09:09:32,2026-05-25 09:12:16,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P098/SYS-R4/A-L4-01.json,Y,N,,Y,,164.0
2216,P098,Medical_researcher,1,SYS-R4,A-L4-02,A,L4,2026-05-25 09:12:29,2026-05-25 09:14:25,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P098/SYS-R4/A-L4-02.json,Y,N,,Y,,116.0
2217,P098,Medical_researcher,1,SYS-R4,A-L5-02,A,L5,2026-05-25 09:14:49,2026-05-25 09:17:15,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P098/SYS-R4/A-L5-02.json,Y,N,,Y,,146.0
2218,P098,Medical_researcher,1,SYS-R4,A-L5-01,A,L5,2026-05-25 09:17:27,2026-05-25 09:20:04,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P098/SYS-R4/A-L5-01.json,Y,N,,Y,,157.0
2219,P098,Medical_researcher,1,SYS-R4,A-L6-02,A,L6,2026-05-25 09:20:15,2026-05-25 09:23:06,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P098/SYS-R4/A-L6-02.json,Y,N,,Y,,171.0
2220,P098,Medical_researcher,1,SYS-R4,A-L6-01,A,L6,2026-05-25 09:23:30,2026-05-25 09:26:38,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P098/SYS-R4/A-L6-01.json,Y,N,,Y,,188.0
2221,P098,Medical_researcher,2,SYS-T9,B-L1-02,B,L1,2026-05-25 09:46:52,2026-05-25 09:48:00,,盐；拌,logs/userstudy/P098/SYS-T9/B-L1-02.json,Y,N,,Y,,68.0
2222,P098,Medical_researcher,2,SYS-T9,B-L1-01,B,L1,2026-05-25 09:48:19,2026-05-25 09:49:18,,温；消渴,logs/userstudy/P098/SYS-T9/B-L1-01.json,Y,N,,Y,,59.0
2223,P098,Medical_researcher,2,SYS-T9,B-L2-01,B,L2,2026-05-25 09:49:29,2026-05-25 09:50:55,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P098/SYS-T9/B-L2-01.json,Y,N,,Y,,86.0
2224,P098,Medical_researcher,2,SYS-T9,B-L2-02,B,L2,2026-05-25 09:51:07,2026-05-25 09:52:33,,油（食材）；水（食材）；水（食材）,logs/userstudy/P098/SYS-T9/B-L2-02.json,Y,N,,Y,,86.0
2225,P098,Medical_researcher,2,SYS-T9,B-L3-01,B,L3,2026-05-25 09:52:47,2026-05-25 09:54:53,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P098/SYS-T9/B-L3-01.json,Y,N,,Y,,126.0
2226,P098,Medical_researcher,2,SYS-T9,B-L3-02,B,L3,2026-05-25 09:55:11,2026-05-25 09:57:08,,内宫散 —containsIngredient→ 醋,logs/userstudy/P098/SYS-T9/B-L3-02.json,Y,N,,Y,,117.0
2227,P098,Medical_researcher,2,SYS-T9,B-L4-02,B,L4,2026-05-25 09:57:20,2026-05-25 10:00:41,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P098/SYS-T9/B-L4-02.json,Y,N,,Y,,201.0
2228,P098,Medical_researcher,2,SYS-T9,B-L4-01,B,L4,2026-05-25 10:00:56,2026-05-25 10:04:05,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P098/SYS-T9/B-L4-01.json,Y,N,,Y,,189.0
2229,P098,Medical_researcher,2,SYS-T9,B-L5-01,B,L5,2026-05-25 10:04:19,2026-05-25 10:08:58,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P098/SYS-T9/B-L5-01.json,Y,N,,Y,,279.0
2230,P098,Medical_researcher,2,SYS-T9,B-L5-02,B,L5,2026-05-25 10:09:13,2026-05-25 10:11:48,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P098/SYS-T9/B-L5-02.json,Y,N,,Y,,155.0
2231,P098,Medical_researcher,2,SYS-T9,B-L6-02,B,L6,2026-05-25 10:12:00,2026-05-25 10:15:05,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P098/SYS-T9/B-L6-02.json,Y,N,,Y,,185.0
2232,P098,Medical_researcher,2,SYS-T9,B-L6-01,B,L6,2026-05-25 10:15:14,2026-05-25 10:19:26,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P098/SYS-T9/B-L6-01.json,Y,N,,Y,,252.0
2233,P099,Medical_researcher,1,SYS-T9,B-L1-01,B,L1,2026-05-25 14:10:08,2026-05-25 14:11:33,,温；消渴,logs/userstudy/P099/SYS-T9/B-L1-01.json,Y,N,,Y,,85.0
2234,P099,Medical_researcher,1,SYS-T9,B-L1-02,B,L1,2026-05-25 14:11:43,2026-05-25 14:13:03,,盐；拌,logs/userstudy/P099/SYS-T9/B-L1-02.json,Y,N,,Y,,80.0
2235,P099,Medical_researcher,1,SYS-T9,B-L2-02,B,L2,2026-05-25 14:13:20,2026-05-25 14:15:45,,油（食材）；水（食材）；水（食材）,logs/userstudy/P099/SYS-T9/B-L2-02.json,Y,N,,Y,,145.0
2236,P099,Medical_researcher,1,SYS-T9,B-L2-01,B,L2,2026-05-25 14:16:08,2026-05-25 14:17:38,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P099/SYS-T9/B-L2-01.json,Y,N,,Y,,90.0
2237,P099,Medical_researcher,1,SYS-T9,B-L3-02,B,L3,2026-05-25 14:17:49,2026-05-25 14:20:10,,内宫散 —containsIngredient→ 醋,logs/userstudy/P099/SYS-T9/B-L3-02.json,Y,N,,Y,,141.0
2238,P099,Medical_researcher,1,SYS-T9,B-L3-01,B,L3,2026-05-25 14:20:26,2026-05-25 14:22:12,,水 —hasEffect→ 清热,logs/userstudy/P099/SYS-T9/B-L3-01.json,Y,N,,Y,,106.0
2239,P099,Medical_researcher,1,SYS-T9,B-L4-01,B,L4,2026-05-25 14:22:23,2026-05-25 14:24:16,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P099/SYS-T9/B-L4-01.json,Y,N,,Y,,113.0
2240,P099,Medical_researcher,1,SYS-T9,B-L4-02,B,L4,2026-05-25 14:24:30,2026-05-25 14:27:57,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P099/SYS-T9/B-L4-02.json,Y,N,,Y,,207.0
2241,P099,Medical_researcher,1,SYS-T9,B-L5-01,B,L5,2026-05-25 14:28:22,2026-05-25 14:31:53,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P099/SYS-T9/B-L5-01.json,Y,N,,Y,,211.0
2242,P099,Medical_researcher,1,SYS-T9,B-L5-02,B,L5,2026-05-25 14:32:14,2026-05-25 14:35:52,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P099/SYS-T9/B-L5-02.json,Y,N,,Y,,218.0
2243,P099,Medical_researcher,1,SYS-T9,B-L6-01,B,L6,2026-05-25 14:36:15,2026-05-25 14:40:51,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P099/SYS-T9/B-L6-01.json,Y,N,,Y,,276.0
2244,P099,Medical_researcher,1,SYS-T9,B-L6-02,B,L6,2026-05-25 14:41:09,2026-05-25 14:43:21,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P099/SYS-T9/B-L6-02.json,Y,N,,Y,,132.0
